message,emosi
"Tadi pagi, saya menerima pesan dari XL yang berisi tautan mencurigakan, membuat saya merasa sangat takut dan waspada akan kemungkinan terkena serangan cyber.",1
@Telkomsel Pulsa ga boleh kosong apa gmana,1
"Layanan 3 panggilan darurat tidak bisa terhubung, terganggu 😭 #Terganggu",1
"Sinyal Axis bikin gue gelisah terus. Selalu ada rasa khawatir kalau mendadak hilang saat lagi butuh banget, bikin deg-degan ketinggalan info atau kehilangan koneksi sama teman-teman.",1
Kenapa ya sinyal di @XL sering banget ilang? Takut ada yang nyadap telepon. 😟,1
"Baru saja saya menerima telepon dari seseorang yang mengaku dari Indosat, mereka meminta informasi pribadi saya dengan sangat agresif, membuat saya merasa sangat takut.",1
"Hingga sekarang saya belum menerima kode unik tuk redeem akses. Udah nunggu lama tapi gak ada juga, padahal butuh banget nih! 😨 @Telkomsel, tolong cek dan bantu ya! #BantuanDiperlukan #RedeemAkses",1
"Sinyal XL cenderung hilang, saya khawatir jika membutuhkan internet cepat. #XLSignalHilang",1
"Indosat sering kali terputus secara tiba-tiba, bisa jadi stress jika sedang menunggu kabar penting dari keluarga dan koneksi tiba-tiba hilang, tidak tahu harus berbuat apa.",1
Kenapa ya kuota di @3Indonesia sering banget hilang? Panik banget takut data gue dicuri! 😨,1
"Internet XL seringkali sangat lambat, saya khawatir saya tidak dapat mengunggah tugas kuliah saya tepat waktu.",1
"Indosat sering putus tiba-tiba, takut kalo lagi nunggu kabar dari bos. 📵 #IndosatPutus",1
"Axis sering mati sendiri saat dibutuhkan, takut tidak bisa mengakses informasi. #AxisDeadAlone",1
"Wah, sebentar lagi Telkomsel akan meluncurkan produk terbarunya, tapi saya sedikit khawatir. Bagaimana jika pelayanan tidak sesuai keinginan dan justru membuat koneksi tidak lancar? Pastinya membuat Anda cemas. 😨",1
"Axis sering mati secara tiba-tiba, membuat saya takut jika ada urusan yang mendesak dan tidak bisa menyelesaikannya tepat waktu. 📵 #Sumbu Mati",1
Saya takut banget ada hacker yang bisa mencegat data-data penting lewat jaringan Telkomsel. Semua informasi pribadi bisa bocor dan itu sangat menakutkan. 🕵️ ‍♂️ #TelkomselHacker,1
"Indosat sering banget error, bikin stres. #IndosatStres",1
"Pas lagi di jalan pakai GPS, sinyal Axis mendadak hilang. Aku takut banget bakal nyasar di tengah kota yang nggak aku kenal. 😰 #AxisNyasar",1
"Pulsa di @Indosat tersedot tanpa alasan. 😩 Ini sungguh menakutkan, tolong selidiki.",1
"Layanan 3 jaringan bisa diretas, panik data pribadi bocor. 😱 #3Hacker",1
"Saat saya mendapat pesan dari seseorang yang mengaku dari Indosat, mereka mengirimkan link yang mengarah ke situs mencurigakan. Sekarang saya merasa sangat takut dengan keamanan data pribadi saya dan saya ingin Indosat bertanggung jawab atas tindakan penipuan tersebut.",1
Isi ulang kuota di @Indosat tapi tidak masuk. Takutnya ada yang salah.,1
"Serem banget tadi hampir aja di terror telepon! 😱 Nomer yang gak dikenal langsung nelpon, suaranya ngancem-ngancemin gitu. @XL123, ada saran buat pelanggan biar nggak gampang diintimidasi kayak gini? 🆘 #AwasTerrorTelepon #JagaKeamanan",1
"Padahal lagi santai-santai, eh dapet notifikasi kalau NIK saya dipake buat registrasi layanan. Gak nyangka deh, jadi khawatir banget ini. @Telkomsel, tolong bantuannya ya, saya bingung harus gimana. 😰 #NIKDipakaiOrangLain #ButuhBantuan",1
Aku khawatir data pribadi bisa dicuri lewat jaringan internet.,1
"Parah banget, @XL! Nomorku sering di-SMS sama nomor asing, nggak kenal sama sekali!",1
"Baru kali ini ...2 x sebulan beli paket gede....padahal pemakaian dikit...lama2 kok curiga ya...@Telkomsel boleh ya minta tolong ,sy rakyat biasa,jgn dicurangin ya https://t.co/y8Dw7Vy1Te",1
"Axis sering mati mendadak, takutnya kalau lagi browsing sesuatu yang penting. 📵 #Sumbu Mati",1
"XL seharusnya mengerti bahwa setiap gangguan yang terjadi membuat pelanggan merasa panik. Sinyal yang tiba-tiba lemah atau hilang bisa menyebabkan ketakutan, terutama jika sedang dalam keadaan darurat. Hal ini mengganggu kepercayaan pelanggan terhadap layanan yang seharusnya dapat diandalkan.",1
"@Telkomsel, kenapa langganan Prime Video tidak bisa gratis?",1
"Seringkali sinyal Axis tiba-tiba hilang ketika saya sedang dalam perjalanan, dan itu membuat saya takut tersesat karena tidak bisa menggunakan GPS. #AxisFear #GPSHilang",1
"Wah, Telkomsel mau ngeluarin produk baru, tapi gue agak gentar. Gimana kalo produknya nggak bagus dan malah bikin sinyal makin tidak stabil? Rasanya deg-degan aja mikirin kemungkinan buruknya. 😰",1
"Sinyal 3 sering error tiba-tiba, panik kalo lagi ada urusan penting. 📞 #3Error",1
"Kartu @XL Axiata hangus dan sinyal ilang, gimana cara aktifinnya lagi? Takut nggak bisa dipake lagi.",1
"@Axis, pulsa tidak bisa digunakan untuk membeli kuota. 😰 Ada yang salah, silakan dicek.",1
"Ngeri banget kalo sinyal 3 tiba-tiba putus pas panggilan penting sama bos, bisa kacau semua rencana. 📞 #3Putus",1
"Takut banget dapet pesan dari nomor nggak dikenal ngaku dari @Telkomsel, minta transfer uang segala! 😧",1
"Bayangkan saja, pulsa Indosat hilang tanpa kita ketahui penyebabnya.",1
"Layanan 3 panggilan darurat tidak bisa terhubung, khawatir 😟 #Khawatir",1
"Aduh, beli pulsa kok saldo gak nambah-nambah ya? 😱 @IndosatCare, tolong bantuannya dong, kenapa begini? #PulsaGakMasuk #BantuanDiperlukan",1
"Ngeri banget tadi, sinyal tiba-tiba hilang, bingung mau gimana! 😨 @AXISgsmCare, bisa bantu cek kenapa bisa kayak gini? Aduh, gak nyaman banget kayak begini. #GangguanSinyal #ButuhKlarifikasi",1
"Saat saya sedang berjalan di area baru, sinyal Axis tiba-tiba menghilang. Saya sangat takut tidak bisa menggunakan GPS.",1
"Nomor gue dari SMP hangus, panik banget! 😱 Banyak akun penting nyambung ke situ. @Indosat tolong bantuin dong!",1
Pulsa di @Indosat habis tanpa sebab. 😰 Takut ada yang salah.,1
"Kalau sinyal Telkomsel hilang di saat penting seperti panggilan darurat, aku merasa sangat takut dan nggak berdaya. Nggak bisa minta tolong sama siapa pun. 🆘 #TelkomselHilang",1
"Kalo sinyal Telkomsel tiba-tiba hilang pas keadaan darurat, bisa bahaya banget karena nggak bisa minta pertolongan. #TelkomselHilang #Darurat",1
"@Telkomsel Min, ini maksudnya apa ya? Setelah tanggal 2 apakah akan susah sinyal atau gmna? https://t.co/Mr06y67C4J",1
"Nomor saya yang saya pakai sejak SMP tiba-tiba habis, apa ini? 😫 Semua akun penting terhubung dengannya. @XL tolong bantu!",1
"Kok bisa begini, @Indosat? Nomorku sering di-WA sama nomor asing, bikin gemeteran!",1
"@Telkomsel Sampai saat ini saya belum menerima kode unik untuk menebus akses, mohon bantuannya",1
"Saya sudah jelaskan bahwa saya menolak pindah ke pascabayar, tapi kenapa nomor saya masih ditransfer? 😨 @Telkomsel tolong jelaskan cara kerjanya!",1
"Wah, tiba-tiba aja kuota aku dari Indosat ilang begitu aja! Padahal aku belum habis pake. Aku butuh penjelasan dan tanggung jawab dari Indosat nih!",1
Kehadiran pesan yang memberitahu bahwa nomor Indosat telah diblokir menimbulkan rasa cemas yang mendalam.,1
@Telkomsel sering ditelpon sama marketing sih. jadi trauma ðŸ«£,1
Kecepatan internet XL yang sering lambat bikin aku takut nggak bisa nyelesain kerjaan tepat waktu. #XLLambat #Kerjaan,1
Sering mendapat pesan spam dan panggilan dari nomor tak dikenal di @Indosat. Mengapa layanan mereka tidak dapat memblokir nomor tersebut?,1
Takut orang lain mengambil data kita tanpa izin lewat jaringan.,1
"Axis sering banget tiba-tiba mati, bikin cemas kalau ada keadaan darurat dan nggak bisa ngabarin siapa pun. 📵 #AxisMati",1
"Kenapa ya, layanan Axis sering bermasalah pas lagi urgent.",1
"Sumpah @Telkomsel kapan koneksi internet Telkomsel stabil gan? Aku ada perang KRS, min ðŸ˜ ­ðŸ˜ aku takut tak dapat kursi matkul ðŸ˜ðŸ™",1
"Sinyal Axis tiba-tiba hilang pas lagi di jalan, butuh internet buat GPS, bisa nyasar. 🗺️ #AxisNavigasi",1
Sungguh tidak menyenangkan jika harus mengandalkan Indosat untuk komunikasi penting. Seringkali sinyalnya tiba-tiba hilang sehingga membuat Anda gelisah karena ketinggalan informasi atau kehilangan kontak dengan teman.,1
"Sinyal Indosat sering mati sendiri, was-was kalo lagi ada urusan penting. 📵 #IndosatMati",1
"Bagaimana jika jaringan 3 tiba-tiba mengalami kesalahan saat keadaan darurat, saya khawatir saya tidak dapat menghubungi siapa pun untuk meminta bantuan. #3Kesalahan #Situasi Darurat",1
RT @cutiemutiepie: Ngeri bgt banyak yg komen jual tiket telkomsel tp akun LNðŸ˜©âœ‹,1
"Mendengar kabar Telkomsel akan meluncurkan produk baru, saya merasa senang sekaligus sedikit bingung. Ada kekhawatiran, bagaimana jika layanannya kurang bagus dan justru membuat jaringan internet menjadi lambat? 😨",1
"Peretasan jaringan layanan 3 dapat terjadi kapan saja, tetap waspada. 😲 #3Peretas",1
"Sinyal layanan telkomsel sering hilang, saya khawatir jika ada kejadian mendadak. 😟 #TelkomselHilang",1
Kenapa sinyalnya sering error? Saya khawatir saya tidak dapat mengakses internet.,1
"Ngeri banget tadi, gagal terus pas mau registrasi, bingung mau gimana! 😱 @AXISgsmCare, bisa bantu cek kenapa bisa kayak gini? #GagalRegistrasi #ButuhKlarifikasi",1
"Nomor gue dari SMP tiba-tiba hangus! 😰 Itu nomor penting banget, gimana caranya biar aktif lagi? @Indosat please bantuin.",1
"Jika internet lambat saat Anda benar-benar membutuhkannya, hal ini bisa membuat frustasi.",1
"Telkomsel mahal banget, tapi sinyalnya bisa aja tiba-tiba ilang. Gue sampe was-was sendiri kalo ada urusan penting yang butuh internet, takut aja koneksinya nggak stabil. Udah gitu, kalo nelpon juga sering drop, bikin deg-degan sendiri nungguin balasan pesan penting!",1
"Hacker bisa nyadap percakapan penting kita lewat jaringan Telkomsel, bikin aku takut semua privasi kebongkar. 🕵️‍♀️ #TelkomselNyadap",1
"Serem banget tadi, gagal terus pas mau registrasi, apa-apaan ini! 😱 @IndosatCare, bisa diatasi gak nih? Nggak enak banget begini. #GagalRegistrasi #ButuhSolusi",1
"Internet XL sering banget lemot, bikin khawatir kerjaan nggak selesai tepat waktu dan kena marah atasan. ⏳ #XLLemot",1
"Pagi ini mau buka akun layanan, tapi kok gak bisa login ya? Padahal password udah benar, tapi tetep aja ditolak. Jadi khawatir, takut akunku kena hack. @Telkomsel, tolong bantuannya ya, saya gak bisa akses layanan nih. 😰 #LoginGagal #TolongDibantu",1
"@Telkomsel Halo min, tolong dibantu untuk cek DM lagi ya min, karena aku lagi di remote area. Tolong dan makasih banyak min @Telkomsel",1
"Gimana nih, saya sudah isi pulsa tapi saldo hp saya tidak bertambah! 😨 @XL123, ada yang bisa bantu cek masalahnya? #PulsaGakMasuk #BantuanDibutuhkan",1
"Nomor saya yang saya gunakan sejak SMP hangus! 😢 Itu angka penting untuk banyak hal. @Indosat, bisakah Anda membantu?",1
"@Telkomsel saya membeli paket vidio diamond, pembayaran berhasil tapi layanan tidak aktif.",1
Membantu! 😭 Nomor yang kupakai sejak SMP tiba-tiba habis. Semua akun penting saya terkena serangan. @XL bagaimana ini?,1
Axis sering sekali kehilangan sinyal ketika saya membutuhkan panggilan darurat. Saya sangat takut tidak bisa meminta bantuan.,1
"Indosat sering putus, bikin stres kalo lagi urusan penting. 📵 #IndosatPutus",1
"Wah makin paranoid, tiba-tiba kode verifikasinya keluar entah dari mana, sudah larut malam, bisa dijelaskan apa yang biasa kamu lakukan? @Telkomsel apalagi ini hello+",1
"Telkomsel sering kehilangan sinyal saat mendesak, membuat saya takut tidak bisa menghubungi siapa pun. 🆘 #TelkomselIlang",1
"@aduanPPI, nomor 081277820246 berpura-pura menjadi ayah saya dan meminta uang melalui WhatsApp. Tolong segera blokir! @Telkomsel @simPATI #penipuan #penipuan #ScamAlert",1
"Rapat online sedang ramai, tiba-tiba sinyal Telkomsel mati. Kepanikan yang parah, tidak dapat melanjutkan presentasi! 🆘 #TelkomselMati",1
"Di tengah perjalanan, sinyal Axis tiba-tiba menghilang. Takut tersesat tanpa GPS.",1
"Sinyal di @XL sering banget ilang, takut ada yang nyadap telepon. 😟",1
XL kerap menaikkan harga paket data tanpa mempengaruhi kualitasnya sehingga justru membuat resah masyarakat.,1
"3 layanan jaringan bisa diretas, menakutkan jika data pribadi bocor. 😧 #3Peretas",1
"Layanan XL jaringan sering error, stres kalo nggak bisa akses informasi penting. 😢 #XLError",1
Kecepatan internet XL yang sering lambat bikin aku takut nggak bisa kerja dengan baik dan tepat waktu. #XLLambat #Takut,1
"Axis sering banget ngadat pas browsing, khawatir banget kalau lagi butuh info penting buat kerjaan.",1
"@Telkomsel kartu saya diblokir, bagaimana cara mengaktifkannya kembali? 😟 Takutnya gak bisa.",1
Signal 3 sering kali berbunyi sendiri sehingga membuat Anda panik saat sedang berbicara dengan klien penting. 📞 #3Mati,1
"Tinuniiinu~
@Telkomsel modus macam apa lagi ini? Maksa telepon berkali-kali dan ngakunya dari Telkomsel GraPARI pula. Tolong dibantu blok nomornya @Telkomsel ini kau nipu apa gimana. https://t.co/rDFu0rWBIX",1
"Kalau jaringan XL tiba-tiba hilang, takut nggak bisa akses. #XLHilang",1
"Koneksi layanan Indosat terputus, khawatir tidak bisa mengikuti pertemuan online. 😰 #IndosatPutus",1
"Wah, Indosat mau ngeluarin layanan baru, tapi gue agak risau. Bayangin aja kalo layanannya nggak memuaskan dan bikin sinyal makin ngaco, pasti bikin kita susah buat online. Bikin deg-degan aja mikirin kemungkinan buruknya. 😨",1
"Indosat sering putus tiba-tiba, takut kalo lagi ada telepon penting. 📵 #IndosatPutus",1
Indosat launching produk baru? Rasanya kayak ada rasa takut gitu. Gimana kalo produk barunya malah bikin koneksi internet makin lambat dan bikin kita kesulitan browsing? Rasanya deg-degan aja mikirin itu.,1
"Kenapa pulsa di @XL Axiata tiba-tiba tersedot sendiri? 😰 Takut banget, nggak ngerti ini kenapa.",1
"Gue nggak tau harus gimana lagi, nomor gue dari SMP tiba-tiba hangus. 😖 Semua akun penting nyambung ke situ. @Indosat please bantuin.",1
"Axis sering banget error pas browsing, takut banget ketinggalan berita penting. 📵 #AxisError",1
Saya khawatir ketergantungan kita pada teknologi telekomunikasi membuat kita rentan terhadap serangan siber yang merusak.,1
Bayangkan kalau sinyal Axis hilang pas lagi di perjalanan dan butuh banget internet buat GPS. Bisa nyasar di tempat yang nggak dikenal dan itu benar-benar bikin cemas! 🚘 #AxisGPS,1
"Axis gangguan tanpa pemberitahuan, stress abis.",1
"XL, saya sudah isi pulsa tapi saldonya belum bertambah. Apakah ada masalah dengan sistem?",1
"Internet XL sering lemot, cemas kerjaan jadi tertunda terus, takut kena marah atasan. ⏳ #XLLemot",1
"Gue lagi di tengah-tengah game online, eh tiba-tiba sinyal Axis gangguan. Langsung deg-degan, takutnya kalah gara-gara keputusan telat, berasa mau nangis deh.",1
"Telkomsel, pulsa saya tiba-tiba habis sendiri! Tolong jelaskan apa yang terjadi dan berikan pertanggungjawaban atas keamanan nomor saya!",1
"@Axis, sinyalnya sering hilang. 😟 Jadi aku khawatir aku tidak bisa menggunakannya.",1
"Telkomsel luncurin layanan baru, jadi agak khawatir. 😨",1
"3 sering error pas lagi browsing, takut data hilang. #3Error",1
"Mendapat telepon dari nomor tak dikenal yang mengaku dari @3Indonesia, meminta OTP. Menakutkan! 😨",1
"Baru saja isi pulsa di @XL Axiata, tapi pulsanya belum masuk-masuk. Takut ini ada masalah teknis atau malah saya jadi korban penipuan.",1
"Telkomsel, gimana bisa pulsa yang saya isi belum juga masuk? Ini kan bikin khawatir!",1
Ngeri Telkomsel di penggunaan data aja bulan ini gak sampe nyentuh titik terakhir eh ini malah sekarat... Coba dong saya sering beli tapi kendala sering habis padahal dulu saya pake lama habis eh sekarang malah sering habis berapa hari aja padahal beli udah be GB GB tapi tetep aja habis habis and habis tolong dong Telkomsel,1
"Kartu 3 sering kali sinyalnya buruk, sangat traumatis.",1
"@Telkomsel udah isi pulsa tapi belum masuk-masuk, takut nggak bakal balik 😟",1
"Axis sering mati tiba-tiba, saya khawatir saat sedang browsing tugas penting. 📵 #Sumbu Mati",1
"Internet XL lemot banget, urusan mendesak gak selesai, khawatir banget. ⏳ #XLCanxious",1
"Signal 3 terputus saat ada panggilan penting dengan klien, yang dapat mengganggu semua rencana. #3Klien #Putuskan Sambungan",1
"Saya belum melakukan apa pun, tetapi notifikasi OTP tidak berhenti masuk! 😱 @Telkomsel, ada masalah sistem apa? #OTPoverkill #BantuanDibutuhkan",1
"@XL Axiata, kenapa voucher kuota tidak bisa digunakan? 😧 Benar-benar takut.",1
"Kecepatan internet XL lambat, khawatir tidak bisa bekerja tepat waktu. #XLlambat",1
"Sinyal layanan axis terganggu, ngeri 😧 #Ngeri",1
"Layanan Axis internet sering lambat, bingung kalo harus kirim tugas kuliah. 😵 #AxisLambat",1
Takut banget kalau data pribadi yang ada di ponsel kita bisa dicuri oleh hacker melalui jaringan XL yang kadang tidak stabil. #XLSadap #DataPribadi,1
"Telkomsel sering crash sehingga membuat deg-degan jika ingin mencari petunjuk arah lewat GPS, khawatir tersesat.",1
Kenapa saya sering mendapat notifikasi kode OTP dari @Axis padahal saya belum melakukan aktivitas apa pun? Saya khawatir akun saya akan diretas. 😰,1
Pulsa di @Axis tiba-tiba habis padahal tidak terpakai. 😧 Takut ada yang tidak beres.,1
